"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entrez","Symbol","Name"
"ENSG00000085117",3114.20548141785,1.42947650463429,0.0547746238047362,26.097422589887,3.89985824713906e-150,3.56994477306432e-148,"3732","CD82","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.0591378479276332,26.0883228513649,4.94672752477502e-150,4.50030063334162e-148,"8760","CDS2","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.055976693139859,26.0843955141153,5.48121227240972e-150,4.95595745219475e-148,"64854","USP46","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.065366067334408,-25.9893116678232,6.5408464863339e-149,5.87798753143835e-147,"6675","UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.15119538589372e-146,"374","AREG","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398265,-25.9197899460688,3.9850794836445e-148,3.53807839939474e-146,"10051","SMC4","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908216,-25.898652954757,6.89649728877217e-148,6.08626209831881e-146,"890","CCNA2","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.0832907838824489,25.8674757098546,1.54742484484146e-147,1.35749686686151e-145,"1909","EDNRA","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514726,0.0467677329196673,-25.8506778000959,2.39077662888996e-147,2.0849269796793e-145,"10938","EHD1","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.453804139927,0.05633131828492,25.80809723951,7.19288029787999e-147,6.23580410765619e-145,"23657","SLC7A11","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.0411586154534611,-25.7219981434014,6.63385196271116e-146,5.71752691382673e-144,"203068","TUBB","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.7535182409934,0.0683097887134021,-25.6700873186769,2.52317345692069e-145,2.16200758186611e-143,"7494","XBP1","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102386,0.0516721528193145,25.6470227911328,4.56407588741344e-145,3.88817054501152e-143,"51429","SNX9","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382306,0.0385656401946674,-25.6251733510431,7.99806922791617e-145,6.7744565678752e-143,"302","ANXA2","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472126,-25.5807782601056,2.49675089286436e-144,2.10269226623057e-142,"8407","TAGLN2","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083298,25.5755177413659,2.85693568392713e-144,2.3923589835067e-142,"285761","DCBLD1","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553708,-25.5096725894167,1.53970462142016e-143,1.28204331697685e-141,"79801","SHCBP1","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592484,0.0405808196141061,25.4710879611101,4.12322866194166e-143,3.41394067526383e-141,"3912","LAMB1","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.071016591348654,25.4605065652113,5.40062364839083e-143,4.44661404078123e-141,"1662","DDX10","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025166,25.4409946714171,8.88061742398937e-143,7.27125219970863e-141,"1820","ARID3A","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.2641873073055,0.0499551214530791,-25.3064604895996,2.71182096385454e-141,2.20811145664576e-139,"48","ACO1","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399878,25.2185782536175,2.50585474854164e-140,2.02919160901136e-138,"2770","GNAI1","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040136,-25.213632687595,2.83923123301112e-140,2.28658961268404e-138,"89797","NAV2","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.0620491084882065,-25.1333853552596,2.14734665027577e-139,1.71997798542198e-137,"51474","LIMA1","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.0559821200993381,25.1073779269187,4.13125628343455e-139,3.29115973541938e-137,"79094","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036151977,-25.0978938938603,5.24372642252767e-139,4.15494838791466e-137,"9414","TJP2","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381308,0.0764403453833016,25.0604978850808,1.34150959644414e-138,1.0572817343526e-136,"901","CCNG2","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280773,0.0702045117680186,25.0377562430178,2.37348380728755e-138,1.86065980594702e-136,"55454","CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880907,-24.9831269849573,9.32629692324962e-138,7.27253778068005e-136,"9921","RNF10","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137237975,24.8809973496752,1.19488926275472e-136,9.26856734446267e-135,"10371","SEMA3A","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283553,-24.811816746885,6.68401138844892e-136,5.15753716455289e-134,"8508","NIPSNAP1","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215427,-24.780497086861,1.45499059391594e-135,1.11685684235069e-133,"10486","CAP2","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.0461089576742464,24.736604237406,4.32101302662758e-135,3.29964196820919e-133,"7803","PTP4A1","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125938,-24.733381622769,4.68015432646979e-135,3.55546981770679e-133,"5167","ENPP1","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326947,24.716345675301,7.1365491580827e-135,5.39376725599091e-133,"1051","CEBPB","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139475,0.0471548203527715,24.7127221072374,7.80629363584508e-135,5.86985487781045e-133,"4124","MAN2A1","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071293,24.6694292649072,2.27741200673538e-134,1.70378163224701e-132,"5742","PTGS1","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091492,-24.6318466489311,5.76033024199863e-134,4.2876639952816e-132,"10460","TACC3","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740242,-24.5846697118798,1.84275696275454e-133,1.36475136266715e-131,"83700","JAM3","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286833,0.0647776273810707,-24.5642617243082,3.04531979225317e-133,2.24409615491136e-131,"10611","PDLIM5","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964165,0.163786564865169,24.4863985818567,2.06226406107668e-132,1.51212177771881e-130,"23284","ADGRL3","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618881,-24.4189489884831,1.07604412930632e-131,7.85086058302798e-130,"9787","DLGAP5","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.488839128071,0.0610140106354527,-24.4015942004949,1.64482691116666e-131,1.19416054269824e-129,"6731","SRP72","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831176002,-24.3960357787839,1.88415815057446e-131,1.36121190309639e-129,"2665","GDI2","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058874,-24.3797177741445,2.80698084945037e-131,2.01801384191217e-129,"79642","ARSJ","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586093,-24.3726293473734,3.33738651045011e-131,2.38768943645698e-129,"1264","CNN1","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.0878714946867859,-24.3407497435166,7.26431584735942e-131,5.17205251006682e-129,"440","ASNS","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697721731,0.0858107006219419,-24.3186101744018,1.24600769059454e-130,8.82868333845302e-129,"2060","EPS15","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011383,24.2679628565383,4.27341049421524e-130,3.01347004132747e-128,"80781","COL18A1","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240866,-24.200744184214,2.18494907928999e-129,1.53341807288456e-127,"387893","KMT5A","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.0747810993713977,24.1758809983165,3.99089474610666e-129,2.78757378047962e-127,"80031","SEMA6D","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.9292357329347,0.0798965345287493,-24.1466760018295,8.09179149929222e-129,5.62532184512117e-127,"7112","TMPO","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389627,-24.119808689943,1.54924839789419e-128,1.07196351587627e-126,"84823","LMNB2","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036211,24.1166584649413,1.6717616351383e-128,1.15132817657328e-126,"8490","RGS5","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106639,-24.1078468881879,2.06826294982677e-128,1.41777020253707e-126,"1062","CENPE","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744229,0.0841211179846168,-24.1060970898308,2.15752941423797e-128,1.47211428273329e-126,"26586","CKAP2","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765718,0.0843251897404046,24.0962072414239,2.73937410475353e-128,1.86050209934827e-126,"23135","KDM6B","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659167,0.0679238770625395,-24.0934458892103,2.92817095346929e-128,1.97960474826745e-126,"389136","VGLL3","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563826,-24.0918452972,3.04349548087148e-128,2.04817517794903e-126,"3832","KIF11","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849059,-24.0742160847447,4.65667215888012e-128,3.11954701261705e-126,"2621","GAS6","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.0634942650784555,24.0053839021867,2.44313318994597e-127,1.62927135535854e-125,"2247","FGF2","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366686,24.0015842848731,2.67685637920052e-127,1.77709501426384e-125,"837","CASP4","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038477,23.9114541013544,2.32800746908159e-126,1.53857282866926e-124,"2294","FOXF1","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.050735326739197,-23.9067818423327,2.60365719474524e-126,1.71306695250693e-124,"214","ALCAM","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634828,0.20058934525642,23.8923338137517,3.67966235782597e-126,2.41026061465063e-124,"2893","GRIA4","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.0773561322366591,23.8499053374721,1.01493274484625e-125,6.61861893519645e-124,"3566","IL4R","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443131,-23.822882103502,1.93496363708842e-125,1.25627727239688e-123,"23039","XPO7","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232635,-23.805075877012,2.95905732178288e-125,1.91274503545772e-123,"7913","DEK","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080744,0.101650558311383,-23.7816842422275,5.16764191069834e-125,3.32579504278917e-123,"9493","KIF23","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996011509,0.047061944934254,23.7807842765229,5.27963243369105e-125,3.38309664381473e-123,"79572","ATP13A3","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134611,23.7035872917843,3.3112858150941e-124,2.11262901917129e-122,"5764","PTN","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105909421,0.0680399171084971,23.6786158414207,5.98938098386431e-124,3.80480590259449e-122,"5364","PLXNB1","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161085,-23.6338507444654,1.73024352352089e-123,1.09443472316098e-121,"699","BUB1","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155229009,0.0386345648007701,-23.6272146440954,2.02456847854474e-123,1.27513206140138e-121,"7431","VIM","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485234,0.0512947020221142,-23.6106189744548,2.99824904861733e-123,1.88034870121371e-121,"493","ATP2B4","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531227,-23.6056893618215,3.36899873833287e-123,2.10391116125211e-121,"2119","ETV5","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253928494,0.0923899176710814,-23.6003299304533,3.82416658727647e-123,2.37808300267007e-121,"9411","ARHGAP29","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533124231,0.0673979767652235,-23.5863954311246,5.31583850894002e-123,3.29179949347723e-121,"387882","C12orf75","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072912003,0.0411329191809984,-23.5554658459445,1.10346175313542e-122,6.80452691117566e-121,"90411","MCFD2","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193018338,0.0497935161206764,-23.5551136284659,1.11267137779953e-122,6.83272948583727e-121,"10383","TUBB4B","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.0479216952005227,-23.510395767554,3.19309817520573e-122,1.95269215378349e-120,"826","CAPNS1","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411871,23.4961152398217,4.46931865119864e-122,2.72185199509775e-120,"8325","FZD8","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809295,0.0741982441909012,23.4852135262068,5.7764360131235e-122,3.50342032763021e-120,"196","AHR","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264643,-23.4844934623597,5.87512907688222e-122,3.54867427602829e-120,"55165","CEP55","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.98780343620579,0.0420932441058086,23.4670303320594,8.8589613005665e-122,5.32911721011221e-120,"120","ADD3","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.116590496909272,-23.4610209180869,1.02030812322539e-121,6.11272403255926e-120,"10615","SPAG5","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670539,-23.460470527814,1.0335925074949e-121,6.16724144755457e-120,"25923","ATL3","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.0508599229830268,-23.4485163742962,1.36878989127464e-121,8.13436508774419e-120,"55740","ENAH","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913399,23.4353444282615,1.86500320356332e-121,1.10387217727375e-119,"4097","MAFG","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336956978,0.0663293028086258,-23.3898639647396,5.41955875612687e-121,3.19493827791191e-119,"90861","JPT2","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666739,0.140991825566645,23.3794761038062,6.91279269508693e-121,4.05899357530642e-119,"4324","MMP15","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126863,-23.3734864171148,7.95377616545164e-121,4.65169655263596e-119,"6747","SSR3","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567773,23.3296592399093,2.21746633194087e-120,1.2917398735235e-118,"2115","ETV1","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.075229505897191,-23.3275422396232,2.32993955028956e-120,1.35191531858927e-118,"57552","NCEH1","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022115,0.134608555726557,23.3038800044287,4.04934575451538e-120,2.34036304823716e-118,"79839","CCDC102B","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367434,0.129060251774162,-23.2771936547219,7.54765072746841e-120,4.34520611021209e-118,"81624","DIAPH3","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421062,0.09868602032833,23.2764852262585,7.67337582432692e-120,4.40039738906343e-118,"54800","KLHL24","kelch like family member 24"
